Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia); 3.490 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Medellín, Central Mayorista de Antioquia; 4.839 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;"Medellín, Plaza Minorista ""José María Villa"""; 5.556 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Montería, Mercado del Sur; 6.393 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos; 13.753 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca); 2.633 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander); 3.048 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo; 7.955 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41; 3.685 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa; 3.546 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Popayán, Plaza de mercado del barrio Bolívar; 4.031 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia); 4.689 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander); 10.444 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado; 4.214 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Socorro (Santander); 10.000 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Tibasosa (Boyacá), Coomproriente; 5.806 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Tuluá (Valle del Cauca); 6.000 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur; 4.754 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos; 4.238 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo; 4.215 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV; 7.440 ;;
mar-23;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare); 9.840 ;;
mar-23;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita; 3.871 ;;
mar-23;VERDURAS Y HORTALIZAS;Coles;Bogotá, D.C., Corabastos; 2.352 ;;
mar-23;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia; 1.503 ;;
mar-23;VERDURAS Y HORTALIZAS;Coles;"Medellín, Plaza Minorista ""José María Villa"""; 1.577 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar; 2.187 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita; 8.000 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos; 7.759 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Bogotá, D.C., Corabastos; 3.026 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos; 4.473 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Elena; 3.358 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto; 7.560 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca); 2.665 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquirá (Boyacá); 2.645 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Cúcuta, Cenabastos; 4.306 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyacá), Mercaplaza; 2.987 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nariño), Ipiales somos todos; 2.154 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías; 3.414 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia); 2.002 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Medellín, Central Mayorista de Antioquia; 3.004 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;"Medellín, Plaza Minorista ""José María Villa"""; 3.602 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos; 2.978 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca); 3.067 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander); 3.775 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo; 2.259 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41; 2.843 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa; 3.068 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Tibasosa (Boyacá), Coomproriente; 3.898 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur; 3.192 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Túquerres (Nariño); 2.898 ;;
mar-23;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV; 2.725 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar; 2.667 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita; 8.571 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos; 8.570 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos; 1.605 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos; 4.790 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto; 6.095 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquirá (Boyacá); 2.814 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Cúcuta, Cenabastos; 9.454 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá), Mercaplaza; 3.392 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Ibagué, Plaza La 21; 3.405 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nariño), Ipiales somos todos; 2.068 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galerías; 4.500 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Medellín, Central Mayorista de Antioquia; 1.658 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;"Medellín, Plaza Minorista ""José María Villa"""; 2.360 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos; 3.139 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander); 4.278 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo; 4.167 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Pereira, Mercasa; 4.465 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyacá), Coomproriente; 3.840 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur; 3.377 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV; 2.654 ;;
mar-23;VERDURAS Y HORTALIZAS;Espinaca;Yopal (Casanare); 5.100 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Cúcuta, Cenabastos; 5.725 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Pamplona (Norte de Santander); 4.159 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Bogotá, D.C., Corabastos; 5.146 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Cavasa; 4.275 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Santa Elena; 4.133 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá); 4.725 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Duitama (Boyacá), Mercaplaza; 4.653 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia); 3.338 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Santuario (Antioquia); 3.506 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Ceja (Antioquia); 4.202 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño); 3.338 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Marinilla (Antioquia); 3.327 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia; 3.448 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa"""; 3.846 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo; 2.971 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Peñol (Antioquia); 3.375 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Popayán, Plaza de mercado del barrio Bolívar; 3.950 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia); 3.876 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;San Vicente (Antioquia); 2.919 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sonsón (Antioquia); 3.119 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tibasosa (Boyacá), Coomproriente; 4.692 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tuluá (Valle del Cauca); 4.551 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur; 4.705 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV; 4.839 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Yopal (Casanare); 5.108 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Arauca (Arauca); 6.015 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Armenia, Mercar; 4.856 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Barranquillita; 8.648 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Granabastos; 8.070 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Bucaramanga, Centroabastos; 4.728 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cartago (Valle del Cauca); 4.759 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21; 3.836 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño); 3.338 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Manizales, Centro Galerías; 5.139 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur; 5.092 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Neiva, Surabastos; 4.576 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, La 41; 4.728 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, Mercasa; 4.601 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander); 5.305 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Sincelejo, Nuevo Mercado; 4.812 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Socorro (Santander); 5.360 ;;
mar-23;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Tunja, Complejo de Servicios del Sur; 3.777 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Bogotá, D.C., Corabastos; 2.090 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquirá (Boyacá); 2.563 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyacá), Mercaplaza; 2.133 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nariño), Ipiales somos todos; 1.177 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;La Unión (Nariño); 1.792 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander); 1.668 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Tibasosa (Boyacá), Coomproriente; 2.081 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur; 1.851 ;;
mar-23;VERDURAS Y HORTALIZAS;Haba verde;Túquerres (Nariño); 2.295 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca); 5.782 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar; 3.302 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita; 3.857 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos; 3.965 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Bogotá, D.C., Corabastos; 5.270 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos; 3.374 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 5.843 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa; 4.902 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Elena; 4.881 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto; 4.241 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca); 4.393 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquirá (Boyacá); 5.096 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Cúcuta, Cenabastos; 3.819 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyacá), Mercaplaza; 5.146 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia); 2.225 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquetá); 4.912 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Ibagué, Plaza La 21; 4.939 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia); 3.033 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galerías; 4.231 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia); 2.146 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Medellín, Central Mayorista de Antioquia; 2.324 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;"Medellín, Plaza Minorista ""José María Villa"""; 2.956 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Montería, Mercado del Sur; 3.726 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos; 5.341 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca); 5.038 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander); 3.429 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo; 5.878 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Pereira, La 41; 4.376 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Pereira, Mercasa; 4.084 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Popayán, Plaza de mercado del barrio Bolívar; 5.705 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Rionegro (Antioquia); 2.662 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;San Gil (Santander); 3.792 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena); 3.868 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Sincelejo, Nuevo Mercado; 3.429 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Socorro (Santander); 3.150 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Tibasosa (Boyacá), Coomproriente; 5.528 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Tuluá (Valle del Cauca); 5.064 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Tunja, Complejo de Servicios del Sur; 4.264 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Valledupar, Mercabastos; 3.875 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Villavicencio, CAV; 4.923 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela;Yopal (Casanare); 6.778 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela larga;Barranquilla, Barranquillita; 5.090 ;;
mar-23;VERDURAS Y HORTALIZAS;Habichuela larga;Montería, Mercado del Sur; 7.571 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Arauca (Arauca); 5.287 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Armenia, Mercar; 1.667 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Barranquillita; 2.545 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Granabastos; 2.436 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bogotá, D.C., Corabastos; 2.790 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bucaramanga, Centroabastos; 1.377 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 2.504 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Cavasa; 1.615 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Santa Elena; 1.647 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartagena, Bazurto; 2.412 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartago (Valle del Cauca); 2.213 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Chiquinquirá (Boyacá); 1.211 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cúcuta, Cenabastos; 1.488 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Duitama (Boyacá), Mercaplaza; 1.853 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Florencia (Caquetá); 1.841 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ibagué, Plaza La 21; 2.189 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ipiales (Nariño), Ipiales somos todos; 1.126 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Manizales, Centro Galerías; 3.026 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Marinilla (Antioquia); 1.158 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Medellín, Central Mayorista de Antioquia; 1.401 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;"Medellín, Plaza Minorista ""José María Villa"""; 1.181 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Montería, Mercado del Sur; 1.781 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Neiva, Surabastos; 2.036 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Palmira (Valle del Cauca); 1.661 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pamplona (Norte de Santander); 1.263 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pasto, El Potrerillo; 1.093 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, La 41; 2.404 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, Mercasa; 2.282 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Popayán, Plaza de mercado del barrio Bolívar; 1.598 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Rionegro (Antioquia); 1.563 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;San Gil (Santander); 2.454 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Santa Marta (Magdalena); 3.074 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sincelejo, Nuevo Mercado; 1.870 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sonsón (Antioquia); 1.419 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tibasosa (Boyacá), Coomproriente; 1.724 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tuluá (Valle del Cauca); 2.014 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tunja, Complejo de Servicios del Sur; 1.483 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Valledupar, Mercabastos; 2.318 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Villavicencio, CAV; 2.421 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga Batavia;Yopal (Casanare); 3.370 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Arauca (Arauca); 5.567 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bogotá, D.C., Corabastos; 2.345 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bucaramanga, Centroabastos; 3.061 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cali, Cavasa; 3.556 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cúcuta, Cenabastos; 3.778 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Medellín, Central Mayorista de Antioquia; 1.335 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;"Medellín, Plaza Minorista ""José María Villa"""; 1.779 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Neiva, Surabastos; 3.346 ;;
mar-23;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Villavicencio, CAV; 8.000 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Arauca (Arauca); 2.813 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Armenia, Mercar; 2.372 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Barranquillita; 1.771 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Granabastos; 1.755 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Bogotá, D.C., Corabastos; 3.072 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Bucaramanga, Centroabastos; 1.369 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 2.441 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Cavasa; 1.806 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Santa Elena; 1.771 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartagena, Bazurto; 1.922 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartago (Valle del Cauca); 2.067 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Cúcuta, Cenabastos; 1.804 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Duitama (Boyacá), Mercaplaza; 2.253 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Florencia (Caquetá); 2.048 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Ibagué, Plaza La 21; 2.058 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;La Ceja (Antioquia); 2.105 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Manizales, Centro Galerías; 1.428 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Medellín, Central Mayorista de Antioquia; 1.799 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;"Medellín, Plaza Minorista ""José María Villa"""; 1.872 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Montería, Mercado del Sur; 1.778 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Neiva, Surabastos; 2.370 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Palmira (Valle del Cauca); 1.802 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Pamplona (Norte de Santander); 1.679 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Pasto, El Potrerillo; 1.546 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, La 41; 2.063 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, Mercasa; 1.644 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Popayán, Plaza de mercado del barrio Bolívar; 1.329 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Rionegro (Antioquia); 1.737 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;San Gil (Santander); 1.407 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Santa Marta (Magdalena); 1.883 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Sincelejo, Nuevo Mercado; 1.754 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Socorro (Santander); 1.560 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Sonsón (Antioquia); 1.475 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Tibasosa (Boyacá), Coomproriente; 1.703 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Tuluá (Valle del Cauca); 1.784 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Tunja, Complejo de Servicios del Sur; 1.735 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Valledupar, Mercabastos; 1.768 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Villavicencio, CAV; 2.304 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino cohombro;Yopal (Casanare); 2.323 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino de rellenar;Bogotá, D.C., Corabastos; 3.024 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino de rellenar;Chiquinquirá (Boyacá); 3.417 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino de rellenar;Duitama (Boyacá), Mercaplaza; 2.717 ;;
mar-23;VERDURAS Y HORTALIZAS;Pepino de rellenar;Ibagué, Plaza La 21; 3.244 ;;
